dataset,scene,jsr,promptad_auc,normal_auc,raw_lam0_auc,minmax_lam0_auc,z_lam0_auc,raw_lam0.02_auc,minmax_lam0.02_auc,z_lam0.02_auc,raw_lam0.05_auc,minmax_lam0.05_auc,z_lam0.05_auc,raw_lam0.1_auc,minmax_lam0.1_auc,z_lam0.1_auc,raw_lam0.2_auc,minmax_lam0.2_auc,z_lam0.2_auc,raw_lam0.4_auc,minmax_lam0.4_auc,z_lam0.4_auc,raw_lam0.8_auc,minmax_lam0.8_auc,z_lam0.8_auc,raw_lam1_auc,minmax_lam1_auc,z_lam1_auc,raw_lam1.5_auc,minmax_lam1.5_auc,z_lam1.5_auc,raw_lam2_auc,minmax_lam2_auc,z_lam2_auc,raw_lam3_auc,minmax_lam3_auc,z_lam3_auc,raw_lam5_auc,minmax_lam5_auc,z_lam5_auc,raw_lam10_auc,minmax_lam10_auc,z_lam10_auc
pulse_signal,Gymnasium_spectrum,m20db,95.24623803009577,100.0,95.24623803009577,95.24623803009577,95.24623803009577,95.58823529411765,95.34883720930233,95.38303693570451,96.0328317373461,95.58823529411765,95.58823529411765,96.71682626538988,95.82763337893297,95.82763337893297,97.84541723666212,96.27222982216142,96.27222982216142,99.58960328317373,97.36662106703147,97.46922024623802,99.96580027359781,98.97400820793433,99.00820793433654,100.0,99.48700410396717,99.52120383036936,100.0,99.89740082079344,99.89740082079344,100.0,99.96580027359781,99.96580027359781,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
pulse_signal,Gymnasium_spectrum,m30db,87.61648745519713,97.24014336917563,87.61648745519713,87.61648745519713,87.61648745519713,88.02867383512543,87.84946236559139,87.84946236559139,89.06810035842294,88.10035842293907,88.02867383512543,90.28673835125448,88.88888888888889,88.74551971326164,91.75627240143369,90.14336917562726,89.89247311827957,94.44444444444446,91.39784946236557,91.18279569892472,96.45161290322581,94.12186379928316,93.47670250896059,97.31182795698925,94.87455197132617,94.48028673835125,97.74193548387096,95.7706093189964,95.59139784946237,97.8136200716846,96.95340501792114,96.59498207885304,97.77777777777777,97.63440860215053,97.63440860215053,97.5268817204301,97.8136200716846,97.8853046594982,97.34767025089606,97.56272401433692,97.63440860215053
pulse_signal,Gymnasium_spectrum,m40db,46.50900900900901,50.04826254826256,46.50900900900901,46.50900900900901,46.50900900900901,46.4929214929215,46.49292149292149,46.33204633204633,46.46074646074646,46.23552123552124,46.42857142857143,46.3963963963964,46.171171171171174,46.10682110682111,45.88159588159588,45.23809523809524,45.97812097812098,45.65637065637066,44.53024453024453,45.238095238095234,44.94851994851995,43.082368082368085,43.79021879021879,44.272844272844274,43.5006435006435,43.01801801801802,42.95366795366796,44.176319176319176,43.468468468468465,43.178893178893176,45.173745173745175,43.79021879021879,43.27541827541828,46.81467181467182,45.14157014157014,45.173745173745175,47.972972972972975,47.03989703989704,47.651222651222646,48.745173745173744,48.68082368082368
pulse_signal,Playground_spectrum,m20db,90.87301587301587,97.32142857142857,90.87301587301587,90.87301587301587,90.87301587301587,91.30291005291006,91.26984126984127,91.26984126984127,92.42724867724867,92.1957671957672,91.9973544973545,93.3862433862434,92.989417989418,92.79100529100529,95.3373015873016,94.54365079365078,94.17989417989419,97.4537037037037,96.75925925925925,96.42857142857142,98.94179894179894,98.57804232804233,98.31349206349206,99.04100529100529,98.94179894179894,98.6441798941799,99.07407407407408,99.07407407407408,99.0410052910053,99.07407407407408,99.10714285714286,99.04100529100529,98.90873015873017,99.04100529100529,99.07407407407408,98.2473544973545,98.54497354497354,98.74338624338624,97.71825396825398,97.94973544973544,98.01587301587303
pulse_signal,Playground_spectrum,m30db,86.7128935532234,91.07946026986508,86.7128935532234,86.7128935532234,86.7128935532234,87.06896551724138,87.06896551724138,87.18140929535232,87.6311844077961,87.55622188905548,87.74362818590706,88.30584707646177,88.23088455772114,88.45577211394303,89.880059970015,89.84257871064467,90.25487256371815,91.64167916041978,91.60419790104947,92.01649175412294,93.7031484257871,93.7031484257871,94.11544227886057,94.37781109445278,94.37781109445278,94.60269865067465,94.7151424287856,94.86506746626686,94.37781109445278,94.26536731634184,94.19040479760119,93.89055472263868,93.62818590704649,93.62818590704649,93.4032983508246,92.76611694152925,92.84107946026985,92.69115442278861,92.2038980509745,92.24137931034483,92.05397301349326
pulse_signal,Playground_spectrum,m40db,68.73278236914602,68.69834710743802,68.73278236914602,68.73278236914602,68.73278236914602,68.93939393939394,69.0426997245179,69.0426997245179,69.0771349862259,69.28374655647383,69.24931129476585,69.69696969696969,69.86914600550963,69.86914600550963,70.24793388429752,70.48898071625344,70.42011019283746,70.31680440771349,70.86776859504133,70.83333333333334,71.14325068870524,70.93663911845731,70.93663911845731,70.73002754820938,70.76446280991736,70.76446280991736,70.76446280991736,71.2121212121212,71.17768595041322,71.38429752066116,70.69559228650138,70.69559228650138,70.90220385674931,70.45454545454545,70.42011019283747,70.38567493112949,70.24793388429752,70.28236914600552,69.86914600550963,69.59366391184572,69.59366391184572
pulse_signal,TimeSquare_spectrum,m20db,97.2263868065967,94.90254872563717,97.2263868065967,97.2263868065967,97.2263868065967,97.4512743628186,97.30134932533733,97.30134932533733,97.93853073463268,97.4887556221889,97.63868065967016,98.65067466266866,97.86356821589204,98.2383808095952,99.28785607196401,98.53823088455772,98.87556221889055,99.85007496251875,99.17541229385307,99.47526236881559,100.0,99.85007496251875,99.92503748125937,100.0,99.88755622188906,99.96251874062969,99.85007496251875,100.0,100.0,99.43778110944528,100.0,99.92503748125937,99.06296851574213,99.88755622188906,99.66266866566717,98.42578710644678,99.28785607196401,99.06296851574213,97.26386806596703,98.57571214392804,98.2383808095952
pulse_signal,TimeSquare_spectrum,m30db,90.49586776859503,88.18870523415978,90.49586776859503,90.49586776859503,90.49586776859503,90.94352617079889,90.84022038567494,90.90909090909092,91.63223140495867,91.11570247933885,91.21900826446281,92.4931129476584,91.66666666666667,91.90771349862258,94.00826446280992,92.59641873278237,93.04407713498624,96.31542699724518,94.21487603305785,94.9724517906336,97.65840220385675,96.5909090909091,97.27961432506888,97.65840220385674,97.1418732782369,97.58953168044077,97.38292011019284,97.69283746556474,97.69283746556474,96.55647382920111,97.62396694214875,97.45179063360881,95.35123966942149,97.03856749311295,96.34986225895317,93.97382920110192,95.69559228650138,94.90358126721763,91.56336088154269,93.52617079889806,92.38980716253444
pulse_signal,TimeSquare_spectrum,m40db,74.3252840909091,57.06676136363637,74.3252840909091,74.3252840909091,74.3252840909091,74.43181818181819,74.36079545454545,74.36079545454545,74.46732954545455,74.25426136363636,74.39630681818183,74.7159090909091,74.609375,74.68039772727273,75.2840909090909,75.0,75.17755681818183,75.07102272727273,75.46164772727272,75.60369318181817,73.43749999999999,74.46732954545455,74.07670454545455,72.79829545454545,73.5440340909091,73.65056818181817,70.72088068181819,72.90482954545455,71.76846590909092,68.07528409090908,71.69744318181817,70.56107954545455,64.1690340909091,68.21732954545455,66.93892045454545,60.61789772727273,63.06818181818181,61.683238636363626,58.23863636363637,59.375,58.91335227272727
pulse_signal,WeaponMuseum_spectrum,m20db,94.27521008403362,89.75840336134453,94.27521008403362,94.27521008403362,94.27521008403362,94.53781512605042,94.32773109243698,94.32773109243698,95.01050420168067,94.53781512605042,94.53781512605042,95.27310924369749,94.85294117647058,94.90546218487394,95.22058823529412,95.27310924369748,95.27310924369748,95.1155462184874,95.32563025210085,95.32563025210085,94.27521008403362,95.16806722689076,95.16806722689076,93.64495798319328,95.22058823529412,95.16806722689076,93.17226890756302,95.1155462184874,95.06302521008404,92.75210084033613,94.6953781512605,94.59033613445378,91.7016806722689,93.53991596638656,93.53991596638656,91.22899159663865,92.90966386554622,92.90966386554622,90.44117647058823,91.59663865546217,91.59663865546217
pulse_signal,WeaponMuseum_spectrum,m30db,86.18697478991596,65.86134453781514,86.18697478991596,86.18697478991596,86.18697478991596,86.50210084033614,86.50210084033614,86.50210084033614,86.8172268907563,86.60714285714286,86.71218487394958,87.28991596638656,86.76470588235294,86.8172268907563,86.76470588235294,87.2373949579832,87.2373949579832,85.29411764705883,86.76470588235294,86.65966386554622,82.09033613445378,85.18907563025209,84.82142857142857,80.40966386554622,84.29621848739497,84.19117647058823,77.67857142857143,82.30042016806722,82.03781512605042,75.9453781512605,80.09453781512605,79.67436974789916,72.89915966386556,77.31092436974791,76.83823529411765,70.22058823529413,74.00210084033614,73.7920168067227,68.32983193277312,70.06302521008404,69.90546218487395
pulse_signal,WeaponMuseum_spectrum,m40db,49.84787018255577,38.995943204868155,49.84787018255577,49.84787018255577,49.84787018255577,50.15212981744421,49.94929006085192,49.89858012170385,50.45638945233265,50.25354969574036,50.05070993914808,50.2028397565923,50.35496957403651,50.45638945233265,50.0,50.30425963488844,50.2028397565923,49.49290060851927,50.0,50.0,46.55172413793103,48.174442190669374,49.49290060851927,45.436105476673426,47.31237322515213,48.73225152129818,43.45841784989858,45.283975659229206,46.85598377281948,41.835699797160245,43.71196754563895,45.436105476673426,40.87221095334686,41.835699797160245,43.45841784989858,40.26369168356998,40.66937119675457,41.02434077079107,40.06085192697768,40.26369168356998,40.26369168356998
