method,task,dataset,scene,jsr,promptad_rescore_auc,resnet18_layer2_gallery_top0.1_auc,resnet18_layer2_fusion_raw_lam0.2_auc,resnet18_layer2_fusion_minmax_lam0.2_auc,resnet18_layer2_fusion_z_lam0.2_auc,resnet18_layer2_fusion_raw_lam0.5_auc,resnet18_layer2_fusion_minmax_lam0.5_auc,resnet18_layer2_fusion_z_lam0.5_auc,resnet18_layer2_fusion_raw_lam1_auc,resnet18_layer2_fusion_minmax_lam1_auc,resnet18_layer2_fusion_z_lam1_auc,resnet18_layer2_fusion_raw_lam1.5_auc,resnet18_layer2_fusion_minmax_lam1.5_auc,resnet18_layer2_fusion_z_lam1.5_auc,resnet18_layer2_fusion_raw_lam2_auc,resnet18_layer2_fusion_minmax_lam2_auc,resnet18_layer2_fusion_z_lam2_auc,resnet18_layer2_fusion_raw_lam3_auc,resnet18_layer2_fusion_minmax_lam3_auc,resnet18_layer2_fusion_z_lam3_auc,resnet18_layer3_gallery_top0.1_auc,resnet18_layer3_fusion_raw_lam0.2_auc,resnet18_layer3_fusion_minmax_lam0.2_auc,resnet18_layer3_fusion_z_lam0.2_auc,resnet18_layer3_fusion_raw_lam0.5_auc,resnet18_layer3_fusion_minmax_lam0.5_auc,resnet18_layer3_fusion_z_lam0.5_auc,resnet18_layer3_fusion_raw_lam1_auc,resnet18_layer3_fusion_minmax_lam1_auc,resnet18_layer3_fusion_z_lam1_auc,resnet18_layer3_fusion_raw_lam1.5_auc,resnet18_layer3_fusion_minmax_lam1.5_auc,resnet18_layer3_fusion_z_lam1.5_auc,resnet18_layer3_fusion_raw_lam2_auc,resnet18_layer3_fusion_minmax_lam2_auc,resnet18_layer3_fusion_z_lam2_auc,resnet18_layer3_fusion_raw_lam3_auc,resnet18_layer3_fusion_minmax_lam3_auc,resnet18_layer3_fusion_z_lam3_auc,formal_baseline_auc,delta_promptad_rescore_auc_vs_formal,delta_resnet18_layer2_gallery_top0.1_auc_vs_formal,delta_resnet18_layer2_fusion_raw_lam0.2_auc_vs_formal,delta_resnet18_layer2_fusion_minmax_lam0.2_auc_vs_formal,delta_resnet18_layer2_fusion_z_lam0.2_auc_vs_formal,delta_resnet18_layer2_fusion_raw_lam0.5_auc_vs_formal,delta_resnet18_layer2_fusion_minmax_lam0.5_auc_vs_formal,delta_resnet18_layer2_fusion_z_lam0.5_auc_vs_formal,delta_resnet18_layer2_fusion_raw_lam1_auc_vs_formal,delta_resnet18_layer2_fusion_minmax_lam1_auc_vs_formal,delta_resnet18_layer2_fusion_z_lam1_auc_vs_formal,delta_resnet18_layer2_fusion_raw_lam1.5_auc_vs_formal,delta_resnet18_layer2_fusion_minmax_lam1.5_auc_vs_formal,delta_resnet18_layer2_fusion_z_lam1.5_auc_vs_formal,delta_resnet18_layer2_fusion_raw_lam2_auc_vs_formal,delta_resnet18_layer2_fusion_minmax_lam2_auc_vs_formal,delta_resnet18_layer2_fusion_z_lam2_auc_vs_formal,delta_resnet18_layer2_fusion_raw_lam3_auc_vs_formal,delta_resnet18_layer2_fusion_minmax_lam3_auc_vs_formal,delta_resnet18_layer2_fusion_z_lam3_auc_vs_formal,delta_resnet18_layer3_gallery_top0.1_auc_vs_formal,delta_resnet18_layer3_fusion_raw_lam0.2_auc_vs_formal,delta_resnet18_layer3_fusion_minmax_lam0.2_auc_vs_formal,delta_resnet18_layer3_fusion_z_lam0.2_auc_vs_formal,delta_resnet18_layer3_fusion_raw_lam0.5_auc_vs_formal,delta_resnet18_layer3_fusion_minmax_lam0.5_auc_vs_formal,delta_resnet18_layer3_fusion_z_lam0.5_auc_vs_formal,delta_resnet18_layer3_fusion_raw_lam1_auc_vs_formal,delta_resnet18_layer3_fusion_minmax_lam1_auc_vs_formal,delta_resnet18_layer3_fusion_z_lam1_auc_vs_formal,delta_resnet18_layer3_fusion_raw_lam1.5_auc_vs_formal,delta_resnet18_layer3_fusion_minmax_lam1.5_auc_vs_formal,delta_resnet18_layer3_fusion_z_lam1.5_auc_vs_formal,delta_resnet18_layer3_fusion_raw_lam2_auc_vs_formal,delta_resnet18_layer3_fusion_minmax_lam2_auc_vs_formal,delta_resnet18_layer3_fusion_z_lam2_auc_vs_formal,delta_resnet18_layer3_fusion_raw_lam3_auc_vs_formal,delta_resnet18_layer3_fusion_minmax_lam3_auc_vs_formal,delta_resnet18_layer3_fusion_z_lam3_auc_vs_formal
cls_resnet_gallery_fusion,cls,dsss_signal,WeaponMuseum_spectrum,m30db,53.021353930031815,90.2317128577919,71.83098591549295,63.10767832803271,60.92685143116765,81.41753748296229,73.05770104497957,69.6955929123126,87.14220808723307,80.23625624716038,77.51022262607906,88.2780554293503,84.82507950931394,81.7810086324398,88.95956383462062,87.00590640617902,85.14311676510677,89.32303498409814,88.14175374829625,87.27850976828715,82.59881871876419,71.69468423443888,61.69922762380736,59.83643798273513,76.9195820081781,70.33166742389824,66.46978646069968,79.7819173103135,75.37482962289867,73.6483416628805,80.64516129032258,77.3284870513403,75.73830077237619,81.05406633348478,78.5552021808269,77.05588368923216,81.59927305770105,79.91821899136757,78.73693775556566,49.2958,3.725553930031815,40.935912857791905,22.535185915492946,13.811878328032712,11.631051431167649,32.12173748296229,23.761901044979567,20.399792912312606,37.84640808723307,30.940456247160384,28.214422626079056,38.9822554293503,35.52927950931394,32.48520863243979,39.663763834620624,37.71010640617902,35.84731676510677,40.02723498409814,38.84595374829625,37.98270976828715,33.30301871876419,22.39888423443888,12.40342762380736,10.540637982735127,27.623782008178097,21.03586742389824,17.17398646069968,30.486117310313503,26.079029622898673,24.352541662880498,31.349361290322577,28.032687051340304,26.442500772376192,31.758266333484784,29.259402180826896,27.76008368923216,32.303473057701055,30.622418991367567,29.441137755565663
cls_resnet_gallery_fusion,cls,dsss_signal,Playground_spectrum,m10db,77.623732856291,100.0,96.77996422182468,88.34227787716159,85.1520572450805,100.0,96.06440071556351,92.60584376863446,100.0,99.07573047107931,97.61478831246274,100.0,100.0,99.0459153249851,100.0,100.0,99.82110912343471,100.0,100.0,100.0,99.97018485390579,97.7340488968396,87.47763864042933,84.55575432319618,99.55277280858677,95.14013118664282,91.83064997018487,99.85092426952892,98.36016696481813,96.51162790697674,99.91055456171735,99.07573047107931,98.24090638044126,99.91055456171735,99.49314251639834,98.80739415623137,99.94036970781157,99.79129397734049,99.46332737030413,92.576,-14.952267143708994,7.424000000000007,4.203964221824691,-4.233722122838401,-7.423942754919494,7.424000000000007,3.4884007155635146,0.02984376863446414,7.424000000000007,6.499730471079317,5.038788312462742,7.424000000000007,7.424000000000007,6.469915324985109,7.424000000000007,7.424000000000007,7.245109123434716,7.424000000000007,7.424000000000007,7.424000000000007,7.394184853905799,5.1580488968396025,-5.09836135957066,-8.02024567680381,6.976772808586773,2.5641311866428254,-0.7453500298151283,7.274924269528924,5.784166964818141,3.935627906976748,7.334554561717354,6.499730471079317,5.664906380441266,7.334554561717354,6.917142516398343,6.231394156231374,7.364369707811576,7.215293977340494,6.887327370304135
cls_resnet_gallery_fusion,cls,dsss_signal,Playground_spectrum,m20db,66.68157423971377,99.97018485390579,94.9016100178891,79.03995229576624,77.45974955277282,99.94036970781156,91.5324985092427,88.81932021466905,100.0,98.74776386404294,97.61478831246274,100.0,99.88073941562313,99.52295766249254,100.0,99.97018485390579,99.94036970781156,100.0,100.0,100.0,99.97018485390579,96.92903995229577,78.50327966607036,76.23732856290997,99.79129397734049,89.83303518187239,86.25521765056648,99.97018485390579,97.70423375074537,95.43828264758496,99.97018485390579,99.28443649373882,98.33035181872391,99.97018485390579,99.70184853905785,99.31425163983305,99.97018485390579,99.85092426952892,99.79129397734049,91.3536,-24.672025760286232,8.616584853905792,3.548010017889098,-12.313647704233759,-13.89385044722718,8.586769707811555,0.1788985092426998,-2.534279785330952,8.6464,7.3941638640429375,6.261188312462735,8.6464,8.527139415623125,8.169357662492544,8.6464,8.616584853905792,8.586769707811555,8.6464,8.6464,8.6464,8.616584853905792,5.575439952295767,-12.850320333929645,-15.116271437090035,8.437693977340487,-1.5205648181276104,-5.098382349433521,8.616584853905792,6.350633750745374,4.084682647584955,8.616584853905792,7.930836493738823,6.976751818723912,8.616584853905792,8.348248539057849,7.960651639833046,8.616584853905792,8.497324269528917,8.437693977340487
cls_resnet_gallery_fusion,cls,dsss_signal,Playground_spectrum,m30db,63.46153846153846,98.77757901013715,89.44543828264759,74.68694096601074,73.61359570661897,98.41979725700656,86.91115086463924,85.06261180679785,99.37388193202146,96.57125819916517,95.25939177101968,99.34406678592725,98.44961240310077,98.15146094215862,99.37388193202146,99.2248062015504,99.01610017889088,99.31425163983303,99.37388193202146,99.34406678592725,98.47942754919498,91.29397734048896,73.07692307692307,72.27191413237925,97.88312462731066,83.840190816935,82.20035778175313,98.44961240310077,93.82826475849731,92.51639833035182,98.44961240310077,96.75014907573048,96.03458556946929,98.41979725700656,97.7638640429338,97.49552772808586,98.47942754919498,98.41979725700656,98.30053667262969,79.994,-16.53246153846154,18.783579010137146,9.451438282647587,-5.307059033989262,-6.380404293381034,18.425797257006565,6.91715086463924,5.068611806797847,19.379881932021462,16.577258199165172,15.26539177101968,19.350066785927254,18.455612403100773,18.15746094215862,19.379881932021462,19.230806201550394,19.02210017889088,19.32025163983303,19.379881932021462,19.350066785927254,18.48542754919498,11.299977340488965,-6.917076923076934,-7.7220858676207484,17.889124627310665,3.8461908169350068,2.206357781753127,18.455612403100773,13.834264758497312,12.52239833035182,18.455612403100773,16.756149075730477,16.040585569469286,18.425797257006565,17.769864042933804,17.50152772808586,18.48542754919498,18.425797257006565,18.30653667262969
cls_resnet_gallery_fusion,cls,dsss_signal,TimeSquare_spectrum,m10db,52.17650566487776,100.0,87.7757901013715,68.4257602862254,63.77459749552773,97.79367918902803,84.55575432319617,77.66845557543232,99.52295766249254,95.49791293977341,90.66785927251044,99.79129397734049,97.94275491949911,96.15384615384615,99.91055456171735,98.65831842576029,97.7340488968396,99.94036970781157,99.55277280858677,98.80739415623137,100.0,92.60584376863447,68.36612999403697,63.387000596302926,98.74776386404292,84.13834227787717,76.65474060822898,99.58258795468097,94.81216457960645,89.62432915921288,99.85092426952892,97.61478831246274,94.78234943351222,99.97018485390579,98.68813357185451,96.9886702444842,99.97018485390579,99.40369707811568,98.68813357185451,93.8879,-41.71139433512224,6.112099999999998,-6.112109898628503,-25.462139713774604,-30.113302504472273,3.9057791890280242,-9.332145676803833,-16.219444424567683,5.635057662492542,1.6100129397734122,-3.220040727489561,5.903393977340485,4.054854919499107,2.2659461538461443,6.022654561717346,4.770418425760283,3.846148896839594,6.052469707811568,5.664872808586765,4.919494156231366,6.112099999999998,-1.2820562313655302,-25.521770005963035,-30.500899403697076,4.8598638640429215,-9.74955772212283,-17.233159391771025,5.6946879546809726,0.9242645796064437,-4.263570840787125,5.9630242695289155,3.7268883124627337,0.8944494335122215,6.08228485390579,4.8002335718545055,3.1007702444841954,6.08228485390579,5.515797078115682,4.8002335718545055
cls_resnet_gallery_fusion,cls,dsss_signal,TimeSquare_spectrum,m20db,69.00715563506262,99.91055456171735,91.05545617173524,80.62015503875969,78.2051282051282,98.06201550387597,91.71138938580799,88.43172331544424,99.37388193202146,97.40608228980324,95.73643410852712,99.76147883124628,98.68813357185451,98.00238521168754,99.79129397734049,99.16517590936196,98.71794871794873,99.91055456171735,99.70184853905783,99.37388193202146,100.0,95.37865235539654,80.8288610614192,77.93679189028026,99.4335122242099,91.71138938580799,88.01431127012522,99.97018485390579,97.82349433512223,95.46809779367919,100.0,99.2248062015504,98.18127608825283,100.0,99.64221824686942,99.19499105545617,100.0,99.97018485390579,99.70184853905783,89.8032,-20.796044364937387,10.107354561717344,1.2522561717352403,-9.183044961240313,-11.5980717948718,8.258815503875965,1.9081893858079866,-1.371476684555759,9.570681932021458,7.602882289803233,5.933234108527117,9.958278831246275,8.884933571854503,8.199185211687535,9.988093977340483,9.36197590936196,8.914748717948726,10.107354561717344,9.898648539057831,9.570681932021458,10.196799999999996,5.575452355396536,-8.9743389385808,-11.866408109719742,9.630312224209902,1.9081893858079866,-1.7888887298747846,10.166984853905788,8.02029433512223,5.664897793679188,10.196799999999996,9.42160620155039,8.378076088252826,10.196799999999996,9.839018246869415,9.391791055456167,10.196799999999996,10.166984853905788,9.898648539057831
cls_resnet_gallery_fusion,cls,dsss_signal,TimeSquare_spectrum,m30db,78.04114490161001,93.50029815146095,89.8628503279666,85.53965414430532,84.22778771615981,94.03697078115682,90.96601073345259,89.14728682170544,95.14013118664282,94.00715563506262,93.32140727489563,95.05068574836018,94.87179487179488,94.18604651162791,94.54382826475849,95.14013118664282,94.87179487179488,94.39475253428742,95.08050089445437,95.25939177101968,98.83720930232558,94.78234943351222,86.82170542635659,85.06261180679785,97.85330948121646,93.32140727489563,91.02564102564102,98.59868813357186,96.83959451401311,95.11031604054861,98.62850327966606,97.85330948121646,96.98867024448421,98.68813357185451,98.36016696481813,97.82349433512223,98.71794871794873,98.56887298747765,98.44961240310077,85.5695,-7.528355098389994,7.930798151460948,4.293350327966593,-0.02984585569468834,-1.3417122838401951,8.46747078115682,5.396510733452587,3.5777868217054305,9.570631186642814,8.437655635062612,7.751907274895629,9.481185748360176,9.30229487179487,8.616546511627902,8.974328264758483,9.570631186642814,9.30229487179487,8.825252534287415,9.51100089445437,9.689891771019674,13.26770930232557,9.212849433512218,1.252205426356582,-0.5068881932021583,12.283809481216451,7.751907274895629,5.456141025641017,13.02918813357185,11.27009451401311,9.540816040548606,13.059003279666058,12.283809481216451,11.419170244484206,13.118633571854502,12.79066696481813,12.25399433512223,13.148448717948725,12.999372987477642,12.880112403100767
cls_resnet_gallery_fusion,cls,dsss_signal,Gymnasium_spectrum,m10db,48.27072152653548,100.0,84.25760286225402,69.52892069171139,62.701252236135964,96.75014907573048,84.25760286225402,76.3267740011926,100.0,93.82826475849731,88.04412641621944,100.0,98.95646988670245,93.17233154442457,100.0,99.94036970781157,96.8097793679189,100.0,100.0,99.82110912343471,99.97018485390579,91.20453190220633,69.9165175909362,62.4031007751938,98.83720930232559,83.98926654740609,75.96899224806202,99.67203339296363,93.6195587358378,86.8515205724508,99.88073941562313,97.82349433512223,92.4865831842576,99.91055456171735,98.8670244484198,95.52772808586762,99.94036970781157,99.40369707811568,98.479427549195,98.7776,-50.506878473464525,1.2223999999999933,-14.519997137745989,-29.248679308288615,-36.07634776386404,-2.02745092426953,-14.519997137745989,-22.450825998807403,1.2223999999999933,-4.949335241502695,-10.733473583780565,1.2223999999999933,0.17886988670244364,-5.605268455575441,1.2223999999999933,1.162769707811563,-1.9678206320811,1.2223999999999933,1.2223999999999933,1.0435091234347027,1.1925848539057853,-7.57306809779368,-28.861082409063812,-36.37449922480621,0.05960930232558326,-14.788333452593918,-22.808607751937984,0.8944333929636201,-5.1580412641622075,-11.926079427549212,1.1031394156231187,-0.9541056648777726,-6.29101681574241,1.1329545617173409,0.08942444841979125,-3.2498719141323846,1.162769707811563,0.6260970781156772,-0.2981724508050121
cls_resnet_gallery_fusion,cls,dsss_signal,Gymnasium_spectrum,m20db,52.80262373285629,100.0,82.11091234347047,71.52653548002385,63.565891472868216,95.61717352415027,86.97078115682766,75.5813953488372,99.91055456171735,96.12403100775194,88.04412641621944,100.0,99.34406678592725,93.88789505068574,100.0,99.94036970781157,96.95885509838999,100.0,100.0,99.55277280858677,100.0,92.45676803816339,72.65951103160405,63.357185450208696,99.85092426952893,89.05784138342278,76.02862254025044,100.0,98.1216457960644,89.02802623732858,100.0,99.85092426952893,94.93142516398329,100.0,99.97018485390579,98.1216457960644,100.0,100.0,99.85092426952893,96.3327,-43.53007626714371,3.6672999999999973,-14.221787656529528,-24.80616451997615,-32.766808527131786,-0.7155264758497282,-9.361918843172347,-20.751304651162798,3.577854561717345,-0.20866899224806446,-8.288573583780561,3.6672999999999973,3.011366785927251,-2.4448049493142605,3.6672999999999973,3.607669707811567,0.6261550983899866,3.6672999999999973,3.6672999999999973,3.220072808586764,3.6672999999999973,-3.8759319618366135,-23.673188968395948,-32.975514549791306,3.518224269528929,-7.2748586165772195,-20.304077459749564,3.6672999999999973,1.7889457960643966,-7.3046737626714275,3.6672999999999973,3.518224269528929,-1.4012748360167109,3.6672999999999973,3.6374848539057894,1.7889457960643966,3.6672999999999973,3.6672999999999973,3.518224269528929
cls_resnet_gallery_fusion,cls,dsss_signal,Gymnasium_spectrum,m30db,47.33154442456768,95.2892069171139,69.20095408467502,62.701252236135964,58.28861061419202,81.78294573643412,74.6273106738223,69.1711389385808,89.80322003577818,84.19797257006559,78.95050685748359,92.0989862850328,88.70005963029219,84.10852713178294,93.08288610614193,91.08527131782947,87.26893261776982,93.9773404889684,92.8443649373882,91.02564102564102,97.64460345855694,78.89087656529516,65.56350626118068,59.12343470483006,92.12880143112702,79.63625521765056,70.51282051282051,95.49791293977341,89.95229576624925,82.05128205128204,96.89922480620154,93.53011329755515,87.98449612403101,97.22719141323792,94.84197972570065,91.80083482409064,97.34645199761479,96.36255217650567,94.00715563506262,68.4258,-21.094255575432314,26.863406917113906,0.7751540846750231,-5.724547763864031,-10.137189385807979,13.35714573643412,6.201510673822298,0.7453389385808009,21.377420035778187,15.772172570065592,10.524706857483594,23.6731862850328,20.274259630292192,15.68272713178294,24.657086106141932,22.65947131782947,18.843132617769825,25.5515404889684,24.41856493738821,22.599841025641027,29.21880345855695,10.465076565295163,-2.862293738819318,-9.302365295169935,23.70300143112702,11.210455217650562,2.0870205128205157,27.07211293977342,21.526495766249255,13.625482051282049,28.47342480620155,25.10431329755515,19.558696124031016,28.801391413237923,26.41617972570066,23.375034824090648,28.920651997614797,27.936752176505678,25.58135563506262
cls_resnet_gallery_fusion,cls,pulse_signal,WeaponMuseum_spectrum,m20db,94.27521008403362,82.35294117647058,94.06512605042016,94.48529411764706,94.4327731092437,92.43697478991596,93.69747899159664,93.64495798319328,90.17857142857143,92.17436974789916,92.17436974789916,88.55042016806723,91.07142857142857,90.96638655462185,87.65756302521008,89.75840336134453,89.60084033613444,86.08193277310924,88.23529411764706,88.23529411764706,91.07142857142857,94.90546218487395,95.1155462184874,95.06302521008404,93.64495798319328,95.16806722689076,95.1155462184874,92.96218487394958,94.48529411764707,94.64285714285715,92.48949579831933,94.0126050420168,93.96008403361344,92.01680672268907,93.59243697478992,93.64495798319328,91.54411764705883,93.0672268907563,93.0672268907563,96.166,-1.89078991596638,-13.813058823529417,-2.100873949579835,-1.6807058823529388,-1.733226890756299,-3.729025210084032,-2.468521008403357,-2.5210420168067174,-5.987428571428566,-3.9916302521008333,-3.9916302521008333,-7.615579831932763,-5.094571428571427,-5.199613445378148,-8.508436974789916,-6.407596638655463,-6.565159663865558,-10.084067226890753,-7.930705882352939,-7.930705882352939,-5.094571428571427,-1.2605378151260425,-1.0504537815126014,-1.1029747899159617,-2.5210420168067174,-0.9979327731092411,-1.0504537815126014,-3.203815126050415,-1.6807058823529246,-1.5231428571428438,-3.6765042016806717,-2.1533949579831955,-2.2059159663865557,-4.149193277310928,-2.5735630252100776,-2.5210420168067174,-4.621882352941171,-3.0987731092436945,-3.0987731092436945
cls_resnet_gallery_fusion,cls,pulse_signal,WeaponMuseum_spectrum,m30db,86.18697478991596,59.97899159663865,83.40336134453781,85.13655462184873,84.66386554621849,78.51890756302522,82.14285714285714,81.61764705882352,72.79411764705883,77.36344537815125,76.68067226890757,70.3781512605042,74.26470588235294,72.9516806722689,68.4873949579832,71.69117647058823,71.21848739495799,66.38655462184873,69.22268907563026,68.64495798319328,69.64285714285714,83.92857142857143,86.02941176470588,86.2920168067227,79.8844537815126,84.24369747899159,84.29621848739495,76.41806722689076,81.14495798319328,81.5126050420168,75.15756302521008,79.6218487394958,79.93697478991596,74.68487394957984,77.94117647058825,78.46638655462185,73.26680672268907,76.15546218487394,76.47058823529412,77.3109,8.876074789915961,-17.331908403361354,6.09246134453781,7.825654621848727,7.352965546218485,1.2080075630252196,4.831957142857135,4.306747058823518,-4.516782352941178,0.05254537815125104,-0.6302277310924325,-6.932748739495807,-3.0461941176470617,-4.359219327731097,-8.823505042016805,-5.619723529411772,-6.092412605042014,-10.924345378151273,-8.088210924369747,-8.665942016806724,-7.668042857142865,6.617671428571427,8.71851176470588,8.981116806722696,2.573553781512601,6.9327974789915885,6.985318487394949,-0.892832773109248,3.8340579831932757,4.201705042016798,-2.153336974789923,2.3109487394957995,2.626074789915961,-2.6260260504201653,0.6302764705882424,1.1554865546218451,-4.044093277310935,-1.1554378151260636,-0.8403117647058878
cls_resnet_gallery_fusion,cls,pulse_signal,WeaponMuseum_spectrum,m40db,49.84787018255577,39.756592292089245,45.892494929006084,48.123732251521304,48.17444219066937,43.76267748478702,44.9290060851927,45.537525354969574,41.886409736308316,43.6105476673428,43.81338742393508,40.87221095334685,42.241379310344826,42.697768762677484,39.959432048681535,41.835699797160245,42.24137931034483,39.75659229208925,40.7707910750507,41.075050709939156,47.0081135902637,49.44219066937119,49.64503042596349,49.695740365111554,49.39148073022312,49.39148073022312,49.39148073022312,49.18864097363083,49.39148073022312,49.74645030425963,48.47870182555781,49.34077079107505,49.13793103448276,47.920892494929,49.137931034482754,49.59432048681543,47.46450304259635,49.18864097363083,49.54361054766734,36.1055,13.742370182555774,3.6510922920892455,9.786994929006084,12.018232251521304,12.068942190669368,7.65717748478702,8.823506085192697,9.432025354969575,5.780909736308317,7.505047667342801,7.707887423935084,4.766710953346852,6.135879310344826,6.5922687626774845,3.8539320486815356,5.730199797160246,6.1358793103448335,3.6510922920892526,4.665291075050703,4.969550709939156,10.902613590263698,13.336690669371194,13.539530425963491,13.590240365111555,13.285980730223123,13.285980730223123,13.285980730223123,13.083140973630833,13.285980730223123,13.640950304259633,12.373201825557814,13.235270791075052,13.032431034482762,11.815392494929,13.032431034482755,13.488820486815428,11.359003042596349,13.083140973630833,13.438110547667343
cls_resnet_gallery_fusion,cls,pulse_signal,Playground_spectrum,m20db,90.87301587301587,77.71164021164022,93.71693121693121,93.25396825396825,93.05555555555556,93.61772486772487,94.24603174603176,94.08068783068782,90.93915343915344,92.65873015873017,93.3862433862434,88.32671957671958,90.93915343915344,91.46825396825396,86.83862433862434,88.8888888888889,89.81481481481482,84.32539682539682,86.70634920634922,87.56613756613757,88.62433862433863,97.02380952380952,95.46957671957672,94.54365079365078,96.66005291005291,97.0568783068783,96.85846560846562,94.60978835978835,97.0568783068783,97.18915343915344,93.58465608465607,96.46164021164022,96.95767195767195,92.46031746031746,95.46957671957672,96.59391534391534,90.93915343915343,94.24603174603175,95.37037037037037,100.0,-9.126984126984127,-22.288359788359784,-6.283068783068785,-6.746031746031747,-6.944444444444443,-6.382275132275126,-5.753968253968239,-5.919312169312178,-9.060846560846556,-7.341269841269835,-6.613756613756607,-11.673280423280417,-9.060846560846556,-8.531746031746039,-13.161375661375658,-11.1111111111111,-10.185185185185176,-15.674603174603178,-13.293650793650784,-12.43386243386243,-11.375661375661366,-2.9761904761904816,-4.530423280423278,-5.456349206349216,-3.3399470899470884,-2.9431216931216966,-3.1415343915343783,-5.390211640211646,-2.9431216931216966,-2.8108465608465565,-6.415343915343925,-3.5383597883597844,-3.0423280423280517,-7.539682539682545,-4.530423280423278,-3.4060846560846585,-9.06084656084657,-5.753968253968253,-4.629629629629633
cls_resnet_gallery_fusion,cls,pulse_signal,Playground_spectrum,m30db,86.7128935532234,74.55022488755621,88.19340329835083,87.89355322338831,87.89355322338831,87.48125937031485,88.23088455772114,88.23088455772114,85.26986506746627,86.24437781109447,86.20689655172414,83.54572713643178,85.04497751124438,85.04497751124438,82.00899550224888,83.80809595202399,83.80809595202399,80.13493253373312,81.63418290854572,81.59670164917542,84.89505247376312,92.87856071964018,90.81709145427286,90.6671664167916,92.1664167916042,92.80359820089956,92.76611694152923,90.21739130434783,92.54122938530735,92.80359820089956,88.71814092953524,91.904047976012,92.12893553223388,87.59370314842579,90.77961019490255,91.37931034482759,86.58170914542728,89.39280359820089,90.02998500749625,99.8876,-13.17470644677661,-25.337375112443794,-11.694196701649176,-11.994046776611697,-11.994046776611697,-12.406340629685161,-11.656715442278866,-11.656715442278866,-14.617734932533736,-13.64322218890554,-13.680703448275864,-16.341872863568227,-14.842622488755623,-14.842622488755623,-17.878604497751127,-16.079504047976016,-16.079504047976016,-19.752667466266885,-18.25341709145428,-18.29089835082459,-14.99254752623689,-7.009039280359829,-9.07050854572715,-9.220433583208404,-7.7211832083958,-7.084001799100449,-7.121483058470773,-9.670208695652178,-7.34637061469266,-7.084001799100449,-11.169459070464768,-7.983552023988011,-7.758664467766124,-12.293896851574218,-9.10798980509746,-8.508289655172419,-13.305890854572723,-10.494796401799121,-9.857614992503756
cls_resnet_gallery_fusion,cls,pulse_signal,Playground_spectrum,m40db,68.73278236914602,47.141873278236915,66.83884297520662,67.66528925619835,67.66528925619835,63.46418732782369,65.77134986225894,65.73691460055097,58.849862258953166,61.91460055096418,61.5702479338843,55.50964187327823,58.98760330578512,58.57438016528926,53.650137741046834,56.8870523415978,56.50826446280992,51.82506887052342,53.78787878787878,53.47796143250688,64.91046831955923,70.59228650137742,70.31680440771349,70.31680440771349,71.07438016528926,70.86776859504133,70.86776859504133,69.80027548209367,71.07438016528926,71.10881542699724,68.28512396694215,70.48898071625345,70.6267217630854,67.59641873278237,69.90358126721765,69.76584022038568,66.94214876033058,68.31955922865015,68.4573002754821,56.4394,12.293382369146023,-9.297526721763084,10.399442975206618,11.22588925619835,11.22588925619835,7.024787327823688,9.331949862258945,9.297514600550976,2.4104622589531672,5.475200550964182,5.130847933884304,-0.9297581267217723,2.5482033057851226,2.1349801652892637,-2.7892622589531655,0.4476523415978022,0.06886446280991976,-4.614331129476582,-2.6515212121212173,-2.9614385674931185,8.47106831955923,14.152886501377417,13.877404407713492,13.877404407713492,14.634980165289257,14.428368595041327,14.428368595041327,13.360875482093668,14.634980165289257,14.66941542699724,11.845723966942153,14.049580716253452,14.1873217630854,11.157018732782369,13.464181267217647,13.326440220385685,10.502748760330583,11.88015922865015,12.017900275482098
cls_resnet_gallery_fusion,cls,pulse_signal,TimeSquare_spectrum,m20db,97.2263868065967,85.64467766116941,98.01349325337331,97.93853073463268,97.86356821589206,97.75112443778112,97.976011994003,97.86356821589206,96.55172413793103,97.71364317841079,97.56371814092955,94.41529235382309,96.73913043478261,96.32683658170916,93.14092953523239,95.46476761619192,95.01499250374813,91.60419790104946,93.44077961019491,93.02848575712144,96.28935532233884,99.81259370314844,99.13793103448275,99.13793103448275,99.66266866566717,99.73763118440779,99.73763118440779,99.58770614692654,99.85007496251875,99.85007496251875,99.51274362818592,99.70014992503748,99.70014992503748,99.2503748125937,99.62518740629686,99.62518740629686,98.9880059970015,99.62518740629686,99.62518740629686,100.0,-2.773613193403307,-14.35532233883059,-1.986506746626688,-2.0614692653673217,-2.136431784107941,-2.2488755622188847,-2.0239880059969977,-2.136431784107941,-3.448275862068968,-2.2863568215892087,-2.436281859070448,-5.584707646176909,-3.2608695652173907,-3.673163418290841,-6.859070464767612,-4.535232383808079,-4.985007496251868,-8.39580209895054,-6.559220389805091,-6.9715142428785555,-3.710644677661165,-0.18740629685156307,-0.8620689655172526,-0.8620689655172526,-0.3373313343328306,-0.26236881559221104,-0.26236881559221104,-0.41229385307346433,-0.1499250374812533,-0.1499250374812533,-0.4872563718140839,-0.2998500749625208,-0.2998500749625208,-0.7496251874062949,-0.37481259370314035,-0.37481259370314035,-1.011994002998506,-0.37481259370314035,-0.37481259370314035
